city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.55,0,0,0,1,0,5,1,0,10,62,1.0
0.762,0,1,0,1,0,9,4,4,1,34,0.0
0.92,0,1,0,0,4,10,6,0,10,9,0.0
0.939,0,0,0,0,0,10,2,0,1,6,0.0
0.926,0,1,1,2,0,5,2,0,1,94,0.0
0.926,0,1,0,1,0,1,2,0,10,44,0.0
0.92,0,1,0,0,0,14,6,0,4,9,0.0
0.624,0,1,0,1,5,1,4,0,1,72,1.0
0.92,0,1,0,0,2,18,7,0,10,56,0.0
0.92,0,1,1,0,0,13,7,0,1,74,0.0
0.926,0,1,0,0,0,5,3,3,1,105,0.0
0.769,0,0,0,2,0,1,3,3,1,35,0.0
0.92,0,1,0,0,0,1,0,0,10,96,0.0
0.698,0,1,0,0,0,9,0,0,1,31,0.0
0.92,0,0,1,0,0,5,0,2,1,28,1.0
0.624,1,1,0,0,0,4,0,2,1,2,1.0
0.6890000000000001,0,0,0,2,0,3,4,0,0,33,0.0
0.92,0,1,2,0,0,3,1,4,10,29,0.0
0.92,0,1,0,0,0,1,1,4,10,9,0.0
0.92,0,0,0,0,1,15,0,0,1,160,0.0
0.91,0,1,0,2,1,5,0,0,0,42,0.0
0.926,1,1,0,1,0,17,1,0,10,100,0.0
0.924,0,1,0,0,0,5,6,0,1,18,0.0
0.92,0,1,2,0,2,6,0,0,0,83,0.0
0.92,0,1,1,0,3,1,5,0,1,36,0.0
0.91,0,1,0,0,0,5,3,0,1,172,0.0
0.92,0,1,0,0,0,19,1,0,10,134,0.0
0.926,0,1,0,0,0,19,0,0,1,168,0.0
0.624,0,1,0,0,0,8,0,0,1,10,1.0
0.92,0,1,0,1,0,1,2,0,1,67,0.0
0.92,0,0,0,1,0,9,2,0,0,16,1.0
0.926,0,1,0,1,0,7,1,0,1,11,0.0
0.897,0,1,0,1,0,8,0,1,1,6,0.0
0.92,0,0,0,0,3,4,7,1,1,34,0.0
0.624,0,1,0,1,0,4,0,0,1,45,0.0
0.855,1,0,0,1,0,3,0,0,2,124,1.0
0.92,0,1,0,0,0,9,2,0,1,322,0.0
0.926,0,1,0,1,0,19,5,0,10,7,0.0
0.92,0,1,2,1,1,10,2,2,1,32,0.0
0.855,0,1,1,0,0,12,1,0,4,100,0.0
0.923,0,1,0,0,0,13,1,0,1,10,0.0
0.92,0,1,0,0,0,1,1,0,10,10,0.0
0.897,1,1,0,0,4,4,1,0,1,132,0.0
0.926,1,1,0,1,0,7,4,0,1,22,0.0
0.6659999999999999,0,1,0,0,0,14,0,0,10,248,0.0
0.92,0,1,0,0,0,1,0,0,4,104,1.0
0.939,0,0,1,0,0,15,4,4,1,25,0.0
0.92,0,1,0,0,0,8,0,0,3,102,0.0
0.92,0,1,1,1,0,11,2,0,10,84,0.0
0.92,0,0,0,1,0,5,2,0,0,27,0.0
0.92,0,1,0,0,0,2,5,0,1,38,0.0
0.924,0,1,1,0,0,9,5,0,10,45,0.0
0.624,0,1,0,0,0,3,2,0,1,21,1.0
0.92,0,1,0,0,3,6,2,0,10,88,0.0
0.92,0,1,0,0,0,1,3,0,4,27,0.0
0.92,0,1,0,0,0,16,7,0,1,136,0.0
0.91,0,1,0,0,0,5,2,0,3,39,0.0
0.92,0,1,0,0,0,1,0,1,1,42,0.0
0.92,0,1,0,1,0,1,4,5,10,161,0.0
0.91,1,0,1,0,2,5,3,0,1,127,0.0
0.897,0,1,0,0,0,7,3,0,0,2,0.0
0.91,0,1,0,0,3,10,3,0,0,60,0.0
0.92,0,1,0,0,0,1,1,0,1,10,0.0
0.92,0,0,0,1,3,2,7,0,2,36,0.0
0.624,0,1,0,1,0,0,0,0,3,51,1.0
0.899,0,1,0,2,0,5,0,0,2,34,0.0
0.923,0,0,1,0,0,3,0,0,1,37,0.0
0.913,0,1,0,0,0,5,0,0,2,26,0.0
0.92,0,1,0,0,0,1,2,0,10,111,0.0
0.624,0,1,1,1,0,11,2,0,3,91,1.0
0.92,0,1,0,0,0,1,1,0,3,10,0.0
0.91,0,1,0,0,0,14,5,3,1,35,0.0
0.926,0,0,0,2,0,3,5,3,1,49,0.0
0.92,0,1,0,0,0,16,1,4,1,21,0.0
0.855,0,0,1,2,0,4,1,4,0,17,0.0
0.91,0,0,1,0,0,1,1,4,0,42,1.0
0.92,0,1,0,0,5,19,3,0,10,42,0.0
0.92,1,1,0,0,0,1,4,0,1,44,0.0
0.624,1,0,1,0,0,2,4,0,0,24,0.0
0.624,1,1,0,2,0,10,4,0,1,48,1.0
0.624,1,0,0,1,0,2,4,0,0,51,1.0
0.92,1,1,0,1,0,15,2,0,1,96,0.0
0.92,0,1,0,0,0,14,2,0,10,192,1.0
0.624,1,0,1,0,0,3,6,4,1,53,1.0
0.92,1,0,1,0,0,2,6,4,0,132,1.0
0.624,1,1,1,0,0,19,6,4,1,28,1.0
0.92,0,0,1,2,0,3,6,2,1,53,1.0
0.939,0,0,1,0,0,10,6,2,1,30,0.0
0.899,0,1,2,0,0,14,2,2,2,78,0.0
0.91,0,1,0,0,5,1,7,0,1,95,0.0
0.92,0,1,0,0,0,1,7,0,10,7,0.0
0.92,0,1,0,1,0,4,0,4,1,154,0.0
0.897,0,1,0,3,0,18,3,0,1,256,0.0
0.926,0,1,1,1,0,11,0,0,1,24,0.0
0.897,0,1,0,1,0,10,3,0,1,24,0.0
0.624,0,0,1,0,0,4,3,0,2,50,1.0
0.897,0,1,1,1,0,9,2,0,10,42,0.0
0.926,0,1,0,1,0,16,2,0,1,50,0.0
0.5579999999999999,0,1,1,0,0,1,2,0,1,36,1.0
0.92,0,1,0,0,0,6,2,0,1,176,0.0
0.92,0,1,0,0,3,1,0,0,3,304,0.0
0.682,1,0,1,2,3,4,0,0,0,152,1.0
0.92,0,0,2,0,0,5,2,0,1,39,0.0
0.92,0,1,0,0,0,14,1,0,1,50,0.0
0.91,0,1,0,1,0,7,1,4,1,74,0.0
0.913,0,1,0,1,0,1,1,4,1,75,0.0
0.92,0,1,0,0,1,0,1,4,1,34,0.0
0.91,0,1,0,0,0,1,6,0,10,149,0.0
0.848,0,1,0,0,0,16,1,1,10,110,0.0
0.866,0,0,1,2,0,5,1,1,0,19,0.0
0.92,0,0,1,1,1,1,1,1,1,35,0.0
0.624,1,0,1,1,0,6,1,1,2,43,1.0
0.55,0,0,1,0,0,3,1,1,1,138,0.0
0.836,0,0,1,1,0,3,5,2,1,28,0.0
0.802,0,1,0,1,0,1,5,0,10,15,0.0
0.878,0,1,0,0,0,17,5,0,1,6,0.0
0.913,0,1,0,0,0,12,7,0,1,100,0.0
0.92,0,0,0,0,0,16,4,5,10,56,0.0
0.92,0,0,0,0,0,4,4,0,0,34,0.0
0.624,0,1,0,0,0,5,4,0,1,21,1.0
0.624,0,1,0,0,0,5,1,0,1,74,1.0
0.698,0,0,0,1,0,16,6,0,2,8,0.0
0.92,0,1,0,0,0,16,2,0,10,78,0.0
0.92,0,1,0,3,0,1,2,0,10,65,0.0
0.903,0,0,0,4,0,12,2,0,10,15,0.0
0.926,0,1,0,2,0,8,2,0,2,85,0.0
0.92,0,0,0,4,0,5,2,0,0,15,0.0
0.893,0,1,0,1,0,4,6,2,1,18,0.0
0.698,0,1,0,2,0,7,5,1,1,48,0.0
0.624,0,1,0,1,0,6,2,1,1,10,0.0
0.897,0,1,0,3,0,19,0,0,4,314,0.0
0.91,0,0,0,0,0,10,6,0,3,8,0.0
0.924,0,1,0,0,0,12,6,0,1,114,0.0
0.897,0,0,2,0,0,8,2,0,2,6,0.0
0.5579999999999999,0,0,1,0,0,3,2,0,1,332,0.0
0.91,0,1,0,0,1,3,0,1,1,212,0.0
0.887,0,1,0,0,0,9,5,0,10,18,0.0
0.624,0,1,1,0,0,5,2,0,3,26,0.0
0.802,0,0,1,0,0,4,2,0,0,134,0.0
0.91,0,1,0,0,0,9,1,0,10,21,0.0
0.91,0,0,1,2,0,9,1,0,1,79,0.0
0.722,0,1,0,0,0,14,1,0,4,4,0.0
0.924,0,0,2,2,0,3,0,1,1,22,0.0
0.91,0,1,0,0,0,10,6,0,2,85,0.0
0.743,0,1,0,3,0,9,1,4,0,10,0.0
0.92,0,1,0,0,0,9,1,0,10,41,0.0
0.92,0,1,0,0,0,9,6,0,4,62,1.0
0.92,1,1,0,0,0,9,0,0,1,105,0.0
0.897,0,1,2,1,0,9,2,0,1,112,0.0
0.92,0,1,0,0,0,9,0,0,1,66,0.0
0.924,0,1,0,2,0,7,0,0,4,72,0.0
0.754,0,1,2,1,0,3,1,0,2,69,0.0
0.897,0,1,1,0,0,1,1,2,1,14,0.0
0.802,0,1,0,1,0,1,5,0,3,30,0.0
0.897,0,0,0,3,0,12,7,2,2,74,1.0
0.92,0,0,2,0,0,10,7,2,1,16,1.0
0.923,0,1,0,1,0,8,3,3,2,288,0.0
0.887,0,0,0,0,0,0,3,3,0,56,1.0
0.624,0,1,1,1,0,4,4,0,1,320,1.0
0.92,0,1,0,0,0,1,1,0,3,192,0.0
0.91,0,1,0,0,1,5,3,0,2,49,0.0
0.887,0,0,1,1,0,7,5,2,2,64,0.0
0.448,0,0,0,0,0,4,3,2,1,44,1.0
0.91,1,1,0,0,0,20,0,0,1,4,1.0
0.698,2,0,0,0,0,2,0,0,0,143,1.0
0.55,0,1,0,0,0,5,0,0,1,24,1.0
0.897,0,1,0,1,0,19,0,0,1,95,0.0
0.624,0,0,1,1,0,5,5,0,10,7,1.0
0.92,0,0,0,0,2,14,1,0,10,166,0.0
0.624,0,1,0,0,0,1,1,0,1,3,1.0
0.926,0,1,0,1,0,1,2,0,2,22,0.0
0.624,0,1,0,0,0,9,2,0,10,81,1.0
0.738,0,1,0,0,2,12,2,0,10,17,0.0
0.91,0,1,0,0,0,10,0,0,3,32,0.0
0.92,0,1,0,0,3,14,4,0,10,38,0.0
0.91,0,1,0,0,0,1,3,0,2,32,0.0
0.624,0,1,0,0,0,4,3,0,1,74,1.0
0.92,0,0,1,2,0,7,3,0,0,69,0.0
0.743,0,1,0,1,1,10,4,0,3,52,1.0
0.884,0,1,0,0,0,1,5,0,10,29,0.0
0.624,0,1,0,1,0,1,1,0,1,32,1.0
0.735,0,0,0,1,0,8,0,2,2,43,0.0
0.92,0,1,0,0,1,5,0,2,1,42,1.0
0.624,0,1,0,0,0,3,3,0,1,156,1.0
0.92,0,1,0,1,0,1,1,0,3,102,0.0
0.92,0,0,0,2,0,3,1,0,1,33,0.0
0.754,0,1,0,0,0,7,1,0,2,13,0.0
0.92,0,1,0,0,1,1,1,0,10,50,0.0
0.89,1,0,0,3,0,1,5,2,4,87,0.0
0.92,1,1,0,1,0,1,5,2,10,82,1.0
0.836,0,1,0,1,0,1,0,0,2,7,0.0
0.884,0,1,0,1,0,3,5,0,1,56,0.0
0.925,0,0,1,1,0,14,5,0,2,96,0.0
0.926,0,0,1,0,0,4,5,0,4,24,1.0
0.762,0,1,0,0,0,10,0,0,1,33,0.0
0.624,0,0,1,0,0,2,0,0,0,150,1.0
0.624,0,1,0,0,0,11,2,0,0,85,1.0
0.926,0,1,0,1,0,1,4,0,10,78,0.0
0.855,0,1,0,0,0,5,4,0,1,86,0.0
0.939,0,1,0,0,0,16,3,0,1,29,0.0
0.91,0,0,0,0,0,11,3,0,10,100,0.0
0.91,0,1,0,0,0,1,3,0,1,24,0.0
0.893,0,0,1,1,0,10,4,2,2,37,0.0
0.92,0,1,0,0,0,14,7,0,4,79,0.0
0.527,0,1,0,0,0,6,0,0,4,250,1.0
0.92,0,1,0,0,0,10,0,0,1,51,1.0
0.92,0,1,0,0,5,14,0,0,1,23,0.0
0.92,0,1,0,1,0,10,3,1,1,20,0.0
0.624,0,1,0,0,0,6,6,0,0,81,1.0
0.92,0,1,0,1,0,1,7,0,10,36,0.0
0.624,0,1,0,0,0,14,1,0,10,28,0.0
0.91,0,1,0,0,0,17,4,2,1,85,0.0
0.89,0,1,0,2,0,12,6,0,10,188,0.0
0.92,0,1,0,0,0,11,0,1,1,46,0.0
0.624,0,1,0,0,0,4,5,0,1,32,1.0
0.903,0,1,0,1,0,1,4,0,1,61,0.0
0.926,0,0,0,3,0,20,4,2,2,24,0.0
0.7659999999999999,0,1,0,0,0,6,0,0,2,59,0.0
0.92,0,1,0,0,0,13,6,0,2,19,0.0
0.92,0,1,0,1,0,1,2,4,10,88,0.0
0.939,0,1,0,0,0,11,1,0,10,67,0.0
0.624,0,0,1,0,0,1,6,0,1,2,1.0
0.7759999999999999,0,1,2,0,0,5,0,0,3,98,0.0
0.855,0,0,0,2,0,2,0,0,0,34,0.0
0.92,1,0,1,0,0,9,0,0,1,12,0.0
0.92,1,1,0,0,0,20,0,0,3,70,1.0
0.92,0,1,0,0,0,1,1,0,10,74,0.0
0.624,0,0,1,0,0,3,1,0,1,50,1.0
0.939,0,0,2,0,0,3,6,0,0,40,0.0
0.624,0,0,1,0,0,4,3,0,1,156,1.0
0.92,1,1,0,0,0,12,4,0,1,46,0.0
0.698,0,1,0,1,0,4,0,4,1,65,0.0
0.926,0,1,0,2,0,7,3,0,10,96,0.0
0.794,0,1,2,2,0,3,0,1,1,133,0.0
0.92,0,1,0,0,1,2,0,1,2,53,0.0
0.682,0,1,0,0,0,4,6,1,2,12,0.0
0.91,0,1,0,0,0,12,1,0,4,89,0.0
0.624,0,0,1,0,0,2,1,0,0,40,0.0
0.92,0,1,0,0,0,14,0,0,4,66,0.0
0.92,0,1,0,0,1,1,0,0,10,23,0.0
0.682,0,1,0,0,0,1,2,0,1,114,0.0
0.698,0,0,0,0,0,4,5,0,1,48,0.0
0.92,0,1,0,0,0,1,4,0,1,42,0.0
0.913,0,0,1,0,0,5,4,0,4,32,0.0
0.624,0,1,0,0,0,10,2,0,1,9,1.0
0.91,0,0,0,0,0,1,2,0,3,52,0.0
0.897,0,1,0,1,0,0,2,0,10,14,0.0
0.884,1,1,0,0,0,7,3,4,1,39,0.0
0.767,0,0,1,0,0,0,3,4,0,2,0.0
0.949,0,1,0,1,0,9,1,0,2,29,0.0
0.624,0,1,0,0,0,0,0,1,1,36,1.0
0.855,0,1,0,1,0,14,0,1,1,134,0.0
0.92,0,1,0,0,0,4,0,0,4,48,0.0
0.897,0,0,1,0,0,4,0,0,4,80,1.0
0.91,0,0,0,0,0,2,5,0,1,25,0.0
0.92,0,1,2,0,0,7,2,2,2,30,0.0
0.903,0,1,0,1,0,15,7,0,1,64,0.0
0.727,0,1,0,1,0,1,7,0,10,106,0.0
0.92,0,0,1,0,3,3,2,0,2,41,0.0
0.624,0,1,1,0,0,4,0,0,1,28,1.0
0.624,0,1,1,0,0,16,1,0,2,35,0.0
0.804,0,1,1,0,0,12,0,0,10,18,0.0
0.926,0,1,0,1,0,8,0,3,1,5,0.0
0.939,0,0,0,0,0,8,7,0,10,56,0.0
0.7759999999999999,0,1,0,0,0,4,3,0,1,61,0.0
0.5579999999999999,0,0,0,2,0,8,3,0,1,94,1.0
0.926,0,1,1,2,0,6,0,0,2,13,0.0
0.91,0,1,2,1,0,1,0,0,10,35,0.0
0.92,0,0,1,0,0,4,0,0,1,75,1.0
0.92,0,1,0,0,0,1,0,0,10,150,1.0
0.913,0,1,0,1,0,11,0,0,1,67,0.0
0.887,0,0,0,2,0,1,2,0,10,33,0.0
0.91,0,0,0,0,0,18,7,0,2,99,0.0
0.698,0,0,0,2,0,2,7,0,0,64,0.0
0.89,0,0,1,0,0,8,7,0,2,28,0.0
0.926,1,1,0,1,0,1,6,0,10,108,1.0
0.92,0,1,0,1,0,10,2,0,1,20,0.0
0.92,1,1,0,0,0,10,3,1,1,144,0.0
0.897,1,1,0,1,0,1,1,0,10,10,0.0
0.527,0,0,1,2,0,4,1,0,0,160,1.0
0.926,0,1,0,0,0,1,5,0,10,300,0.0
0.926,0,1,0,1,0,1,4,0,1,95,0.0
0.624,1,1,0,1,0,0,1,0,1,330,1.0
0.915,1,1,1,0,0,5,2,2,1,26,0.0
0.92,1,0,1,2,0,2,2,2,0,86,0.0
0.92,0,0,0,1,0,1,2,2,10,47,1.0
0.754,0,1,0,1,0,1,1,2,4,28,0.0
0.624,0,1,1,1,0,17,2,0,1,129,1.0
0.92,0,1,0,0,0,15,2,0,1,69,0.0
0.939,0,0,0,2,0,0,2,0,0,11,0.0
0.754,0,1,0,0,0,12,0,1,4,40,0.0
0.91,0,1,0,1,1,4,3,0,4,72,1.0
0.884,1,1,0,0,0,5,3,1,1,94,0.0
0.92,1,0,0,0,0,1,0,0,1,102,0.0
0.92,1,0,0,1,0,8,0,0,4,57,0.0
0.89,0,1,1,0,0,2,5,3,1,21,0.0
0.92,0,1,0,0,0,12,1,3,1,75,1.0
0.91,0,1,0,0,0,14,1,0,1,45,0.0
0.92,1,0,0,0,3,3,1,0,2,127,0.0
0.926,0,1,0,3,0,19,1,0,3,162,0.0
0.624,0,1,1,0,0,6,3,0,0,118,0.0
0.949,0,0,1,0,0,1,4,0,0,3,1.0
0.897,0,1,0,1,0,7,1,0,2,80,0.0
0.92,1,1,0,0,0,9,1,0,2,55,1.0
0.789,1,0,0,0,0,5,1,0,0,139,1.0
0.884,0,1,0,0,0,15,5,0,1,80,0.0
0.8959999999999999,0,1,0,0,0,9,0,0,10,29,1.0
0.92,1,0,0,1,0,1,0,5,10,162,1.0
0.743,1,1,1,0,0,3,4,0,1,44,0.0
0.802,0,1,0,0,0,1,0,0,1,11,0.0
0.7759999999999999,0,0,1,0,0,7,0,0,0,1,0.0
0.91,1,1,0,0,0,4,2,5,1,47,0.0
0.754,0,1,0,1,0,10,2,0,1,10,0.0
0.624,0,1,0,0,0,9,6,0,10,43,0.0
0.92,0,0,0,1,0,18,2,0,10,43,1.0
0.92,0,1,0,1,0,1,1,1,1,328,0.0
0.624,0,1,0,0,0,10,0,0,1,90,0.0
0.754,0,1,0,2,0,11,0,0,1,18,0.0
0.92,2,1,0,0,0,6,0,0,1,24,0.0
0.92,0,1,0,0,1,10,0,0,1,90,0.0
0.91,0,1,0,0,0,15,4,0,10,60,0.0
0.624,0,1,0,0,0,4,6,0,0,84,1.0
0.925,0,1,0,1,0,19,5,0,10,6,0.0
0.579,0,1,1,0,0,1,5,0,1,101,0.0
0.91,0,0,1,0,0,5,5,0,0,32,0.0
0.92,0,1,0,0,0,1,5,0,1,24,1.0
0.6659999999999999,0,1,0,0,0,14,0,0,4,31,0.0
0.91,0,1,0,0,0,5,1,0,1,101,0.0
0.939,0,1,0,1,0,9,2,0,2,54,0.0
0.92,2,1,0,0,0,6,0,1,1,14,0.0
0.897,0,0,0,0,0,5,0,1,0,12,0.0
0.804,1,1,0,1,0,9,3,1,1,210,0.0
0.8270000000000001,1,1,2,0,0,3,2,0,2,8,1.0
0.92,0,1,0,0,0,16,2,0,1,7,0.0
0.899,0,1,0,0,0,9,0,0,10,7,0.0
0.878,0,1,2,2,0,5,5,0,1,50,0.0
0.55,0,1,0,0,0,10,0,0,1,158,0.0
0.754,0,0,2,2,0,3,0,0,1,60,1.0
0.92,0,1,0,0,0,15,0,0,1,110,0.0
0.926,0,1,0,0,0,13,5,0,1,17,0.0
0.92,0,1,2,0,0,17,7,0,10,15,0.0
0.92,0,1,0,0,0,1,7,0,10,108,0.0
0.624,0,1,0,0,0,9,1,0,1,44,0.0
0.897,0,1,0,1,0,7,1,2,2,22,0.0
0.92,0,1,0,0,0,15,2,0,10,22,0.0
0.92,0,1,0,0,0,3,4,0,1,21,0.0
0.624,0,1,0,0,0,6,1,0,1,80,1.0
0.92,1,1,0,0,0,8,1,0,1,52,0.0
0.926,1,1,0,0,0,15,0,0,0,9,0.0
0.92,1,0,0,1,0,0,0,0,3,59,1.0
0.7759999999999999,1,1,1,0,0,1,4,0,4,132,0.0
0.895,0,1,2,1,0,16,6,0,10,45,0.0
0.92,0,1,0,0,0,8,1,0,1,34,0.0
0.624,0,1,1,0,0,8,2,0,3,92,0.0
0.91,0,1,0,0,0,11,3,0,1,14,0.0
0.762,0,1,0,0,3,1,0,0,1,42,0.0
0.802,0,1,0,0,0,7,2,0,1,19,0.0
0.624,0,1,1,0,0,6,2,0,1,144,0.0
0.6659999999999999,0,1,0,0,0,16,1,0,2,37,0.0
0.624,0,0,0,2,0,2,1,0,0,49,0.0
0.698,0,1,0,0,0,13,1,0,1,37,0.0
0.92,0,0,0,0,0,10,4,0,4,45,0.0
0.897,0,1,0,0,0,10,3,0,1,108,0.0
0.804,0,1,0,0,0,12,6,0,2,103,0.0
0.698,0,1,2,0,0,9,6,0,1,42,0.0
0.923,1,1,0,0,0,10,1,0,10,24,0.0
0.893,0,1,0,1,0,1,1,0,2,10,0.0
0.92,0,1,0,0,0,11,7,0,2,11,0.0
0.887,0,1,0,0,0,5,0,0,1,324,0.0
0.926,0,1,0,2,0,1,0,0,1,40,1.0
0.924,0,1,2,0,0,7,5,3,1,20,0.0
0.91,0,0,0,0,1,14,3,0,10,45,0.0
0.91,0,1,0,0,0,2,0,0,1,65,0.0
0.91,0,1,0,0,0,1,0,0,3,64,0.0
0.92,0,1,0,0,0,10,1,0,2,15,0.0
0.878,0,1,1,0,0,10,1,0,4,53,1.0
0.897,0,0,1,1,0,4,1,0,1,51,1.0
0.92,1,1,0,0,1,3,5,1,2,33,0.0
0.91,0,1,0,0,0,11,0,0,10,17,0.0
0.92,0,1,0,0,0,5,0,0,1,60,0.0
0.926,0,1,0,0,0,1,3,0,1,6,0.0
0.624,0,1,0,0,0,7,3,0,1,69,1.0
0.738,0,0,1,2,0,1,3,0,1,42,1.0
0.897,0,1,0,3,0,11,2,0,0,59,0.0
0.887,0,1,0,0,0,9,2,0,2,6,1.0
0.579,0,0,1,0,0,0,2,0,0,6,1.0
0.624,0,0,0,2,0,4,2,0,0,21,1.0
0.939,0,0,0,2,0,10,5,0,10,25,0.0
0.92,0,1,0,0,0,1,1,0,10,157,0.0
0.624,0,1,0,0,0,3,4,0,2,22,0.0
0.624,0,1,1,0,0,4,4,0,1,94,0.0
0.92,0,0,0,4,0,2,3,3,1,13,0.0
0.897,0,1,0,1,0,6,2,0,1,10,0.0
0.698,0,1,0,0,0,6,2,0,2,9,0.0
0.92,0,1,0,0,0,16,0,2,1,51,0.0
0.91,0,1,0,1,0,1,0,0,10,64,0.0
0.924,0,1,0,0,0,16,3,1,1,17,0.0
0.939,0,1,0,1,0,1,7,0,4,4,0.0
0.855,1,0,1,0,0,3,7,0,1,21,0.0
0.92,0,1,0,0,0,5,7,0,2,25,0.0
0.8270000000000001,0,1,2,0,0,14,7,0,1,44,0.0
0.698,0,1,0,1,0,1,3,0,10,9,0.0
0.91,0,1,0,0,0,1,0,0,2,118,0.0
0.624,0,0,1,2,0,6,0,0,0,37,1.0
0.926,0,1,0,1,2,11,2,0,1,39,0.0
0.92,0,1,0,2,2,1,5,0,10,160,0.0
0.925,0,1,0,1,0,1,4,0,4,53,0.0
0.939,0,0,0,0,0,4,0,0,1,97,0.0
0.91,0,1,0,0,0,16,4,5,10,67,0.0
0.903,0,0,0,0,0,0,4,5,0,84,0.0
0.91,0,1,0,0,0,11,5,0,1,119,0.0
0.92,0,1,0,0,0,15,0,0,1,144,0.0
0.913,0,1,0,1,0,1,0,0,0,16,0.0
0.624,1,1,0,0,0,5,2,0,0,26,1.0
0.92,0,1,0,0,0,6,5,2,2,55,0.0
0.92,0,1,1,0,0,12,6,0,1,10,0.0
0.92,0,1,0,0,0,1,6,0,10,62,0.0
0.92,0,1,2,0,0,4,4,0,1,66,0.0
0.92,0,0,0,0,0,15,7,4,10,4,1.0
0.727,0,1,0,0,0,6,0,0,1,34,0.0
0.624,0,0,1,2,0,3,0,0,0,17,1.0
0.926,0,0,1,2,0,3,0,0,1,116,0.0
0.767,0,1,0,1,0,13,1,2,2,12,0.0
0.555,0,1,0,0,0,1,1,2,10,7,1.0
0.915,0,1,0,0,0,1,1,2,1,75,0.0
0.913,0,1,0,0,0,1,0,0,10,41,0.0
0.926,0,1,0,1,0,1,0,0,1,68,0.0
0.91,0,1,0,0,0,1,2,0,1,18,0.0
0.926,0,1,0,1,0,1,2,0,10,131,0.0
0.878,0,1,0,2,0,16,1,1,1,22,0.0
0.92,0,1,0,1,0,3,2,0,1,50,0.0
0.55,1,1,0,0,0,5,0,0,2,47,1.0
0.92,0,0,1,2,0,8,0,0,1,3,1.0
0.624,0,1,0,0,0,11,0,0,1,12,0.0
0.92,0,1,0,0,0,10,0,2,3,21,0.0
0.624,0,0,1,0,0,2,5,3,0,88,0.0
0.698,0,1,1,0,0,1,5,3,0,51,0.0
0.939,0,1,0,1,0,9,1,0,1,94,0.0
0.743,0,1,1,1,0,15,1,0,1,72,1.0
0.55,0,1,0,0,0,3,0,0,1,156,1.0
0.624,0,1,0,0,2,11,2,0,1,21,1.0
0.92,0,1,0,1,0,1,2,0,10,107,0.0
0.682,0,0,1,0,0,2,2,0,1,68,1.0
0.926,0,1,0,0,0,1,6,2,4,204,0.0
0.92,0,1,0,0,0,11,4,0,10,23,0.0
0.624,0,0,0,0,0,6,2,0,4,11,1.0
0.866,0,1,0,1,0,17,2,0,2,25,0.0
0.92,0,1,0,1,0,16,2,2,2,21,0.0
0.91,0,1,0,0,0,14,6,0,1,80,0.0
0.624,0,1,0,1,2,5,0,0,1,72,0.0
0.738,0,1,1,0,0,15,0,0,0,57,1.0
0.624,0,1,1,1,0,2,3,0,1,246,1.0
0.92,0,1,2,0,0,6,0,1,1,23,0.0
0.6890000000000001,0,1,1,0,0,6,0,0,4,54,0.0
0.92,0,1,0,0,0,1,0,2,1,140,1.0
0.848,0,1,0,0,0,5,6,2,1,56,0.0
0.92,0,1,2,0,0,1,6,2,10,7,1.0
0.92,0,0,0,0,0,7,6,2,10,109,1.0
0.913,0,1,0,0,0,13,3,2,2,30,0.0
0.92,0,1,0,0,4,1,3,3,2,43,0.0
0.579,0,1,0,0,0,11,0,0,1,10,1.0
0.925,0,1,0,0,0,12,6,0,2,188,0.0
0.804,0,1,0,1,2,11,5,0,1,22,0.0
0.92,0,1,0,0,0,8,2,5,2,122,0.0
0.92,0,1,0,0,2,3,5,1,1,60,0.0
0.926,0,1,0,1,0,20,5,1,10,104,0.0
0.92,0,0,1,0,0,9,2,0,1,16,0.0
0.939,0,1,0,0,0,11,2,0,2,22,0.0
0.925,0,0,1,0,1,2,2,0,1,68,0.0
0.855,0,1,0,1,0,20,1,0,2,56,0.0
0.738,0,1,0,1,0,15,2,0,1,17,1.0
0.926,0,1,0,0,0,10,4,0,1,192,0.0
0.878,0,1,0,2,0,6,4,0,1,85,0.0
0.624,0,1,0,1,0,5,6,0,1,102,0.0
0.64,0,0,0,0,0,12,1,0,1,28,0.0
0.926,0,0,1,0,0,1,1,0,10,36,0.0
0.855,0,1,0,1,0,12,6,0,1,19,0.0
0.897,0,1,0,1,0,6,3,0,1,70,0.0
0.624,0,0,1,2,0,3,3,0,1,52,0.0
0.8270000000000001,0,1,1,0,0,6,4,0,1,45,0.0
0.754,0,1,2,2,0,6,0,0,1,77,0.0
0.91,0,0,0,0,0,11,1,4,10,122,0.0
0.92,0,1,1,1,0,14,2,0,3,102,1.0
0.92,0,1,0,0,0,8,6,2,2,54,1.0
0.624,0,0,0,4,0,2,6,2,0,4,0.0
0.767,0,1,0,2,0,1,0,0,0,102,0.0
0.516,0,1,0,0,0,4,0,0,0,43,0.0
0.802,0,0,0,2,0,3,5,0,0,108,0.0
0.92,0,0,1,0,0,3,5,0,1,14,0.0
0.915,0,1,0,0,0,6,5,0,2,188,1.0
0.6659999999999999,0,1,0,0,0,14,1,0,2,190,0.0
0.7759999999999999,0,0,2,0,0,3,1,0,2,34,1.0
0.698,0,1,0,0,4,6,0,0,10,146,0.0
0.767,0,1,0,0,0,10,3,0,3,21,0.0
